relative_hour,source_start_time_microseconds,source_end_time_microseconds,eligible_domain_count,complete_valid_domain_count,measured_power_util_unweighted_mean,measured_power_util_unweighted_median,peak_normalized_unweighted_mean
371,1336200000000,1339500000000,55,55,0.725542424242,0.72625,0.989255442002
372,1339800000000,1343100000000,55,55,0.719865151515,0.72,0.981514650074
373,1343400000000,1346700000000,55,55,0.717724242424,0.709166666667,0.978595584423
374,1347000000000,1350300000000,55,55,0.713575757576,0.717166666667,0.972939249141
375,1350600000000,1353900000000,55,55,0.702672727273,0.71175,0.958073292718
376,1354200000000,1357500000000,55,55,0.688331818182,0.699583333333,0.93851989117
377,1357800000000,1361100000000,55,55,0.680942424242,0.691083333333,0.928444673067
378,1361400000000,1364700000000,55,55,0.675336363636,0.69325,0.92080097674
379,1365000000000,1368300000000,55,55,0.670753030303,0.67525,0.914551738528
380,1368600000000,1371900000000,55,55,0.664286363636,0.6685,0.905734631522
381,1372200000000,1375500000000,55,54,0.661578703704,0.662375,0.902042818013
382,1375800000000,1379100000000,55,55,0.659821212121,0.659166666667,0.899646530692
383,1379400000000,1382700000000,55,55,0.660881818182,0.661833333333,0.901092635402
384,1383000000000,1386300000000,55,55,0.674245454545,0.67825,0.919313554753
385,1386600000000,1389900000000,55,55,0.675522727273,0.6855,0.921055077997
386,1390200000000,1393500000000,55,55,0.667762121212,0.677166666667,0.910473723244
387,1393800000000,1397100000000,55,55,0.669081818182,0.678166666667,0.912273090677
388,1397400000000,1400700000000,55,55,0.670566666667,0.68375,0.914297637271
389,1401000000000,1404300000000,55,55,0.676848484848,0.696666666667,0.922862708885
390,1404600000000,1407900000000,55,55,0.684151515152,0.694833333333,0.932820172748
391,1408200000000,1411500000000,55,55,0.693654545455,0.69975,0.945777270953
392,1411800000000,1415100000000,55,55,0.702928787879,0.7005,0.958422423713
393,1415400000000,1418700000000,55,55,0.712015151515,0.705666666667,0.970811409353
394,1419000000000,1422300000000,55,55,0.719140909091,0.735,0.980527167143
395,1422600000000,1425900000000,55,55,0.719781818182,0.726666666667,0.981401027561
396,1426200000000,1429500000000,55,55,0.71676969697,0.729666666667,0.977294090183
397,1429800000000,1433100000000,55,55,0.714112121212,0.721916666667,0.973670564952
398,1433400000000,1436700000000,55,55,0.709936363636,0.726083333333,0.967977044121
399,1437000000000,1440300000000,55,55,0.700128787879,0.715833333333,0.954604707277
400,1440600000000,1443900000000,55,55,0.696798484848,0.71075,0.950063938487
401,1444200000000,1447500000000,55,55,0.68683030303,0.71175,0.936472620073
402,1447800000000,1451100000000,55,55,0.682977272727,0.714,0.931219128247
403,1451400000000,1454700000000,55,55,0.676043939394,0.69725,0.921765735169
404,1455000000000,1458300000000,55,55,0.672948484848,0.701416666667,0.917545175278
405,1458600000000,1461900000000,55,55,0.669324242424,0.679833333333,0.912603628896
406,1462200000000,1465500000000,55,55,0.673996969697,0.667833333333,0.918974753078
407,1465800000000,1469100000000,55,55,0.672777272727,0.668,0.917311732661
408,1469400000000,1472700000000,55,55,0.668890909091,0.66475,0.912012791829
409,1473000000000,1476300000000,55,55,0.68526969697,0.69325,0.934344780285
410,1476600000000,1479900000000,55,55,0.680892424242,0.6965,0.928376499559
411,1480200000000,1483500000000,55,55,0.672312121212,0.653333333333,0.916677512452
412,1483800000000,1487100000000,55,55,0.6769,0.657166666667,0.922932948256
413,1487400000000,1490700000000,55,55,0.675851515152,0.654,0.921503370457
414,1491000000000,1494300000000,55,55,0.678006060606,0.66375,0.924441028883
415,1494600000000,1497900000000,55,55,0.698521212121,0.698583333333,0.952412825709
416,1498200000000,1501500000000,55,55,0.710075757576,0.7165,0.968167103597
417,1501800000000,1505100000000,55,55,0.709240909091,0.713666666667,0.967028812603
418,1505400000000,1508700000000,55,55,0.70125,0.711666666667,0.956133446543
419,1509000000000,1512300000000,55,55,0.697528787879,0.701166666667,0.951059684873
420,1512600000000,1515900000000,55,55,0.698090909091,0.6875,0.95182612037
421,1516200000000,1519500000000,55,55,0.698106060606,0.699666666667,0.951846779008
422,1519800000000,1523100000000,55,55,0.690877272727,0.696333333333,0.941990542475
423,1523400000000,1526700000000,55,55,0.677592424242,0.67325,0.923877048046
424,1527000000000,1530300000000,55,55,0.665378787879,0.65375,0.907224119374
425,1530600000000,1533900000000,55,55,0.656077272727,0.635833333333,0.894541781064
426,1534200000000,1537500000000,55,55,0.647046969697,0.633333333333,0.882229232387
427,1537800000000,1541100000000,55,55,0.642440909091,0.626166666667,0.875949006216
428,1541400000000,1544700000000,55,55,0.644884848485,0.616083333333,0.879281244642
429,1545000000000,1548300000000,55,55,0.647275757576,0.62825,0.882541177832
430,1548600000000,1551900000000,55,55,0.647178787879,0.6365,0.882408962544
431,1552200000000,1555500000000,55,55,0.652162121212,0.6465,0.889203588819
432,1555800000000,1559100000000,55,55,0.65496969697,0.653083333333,0.893031634573
433,1559400000000,1562700000000,55,55,0.660034848485,0.679416666667,0.899937817497
434,1563000000000,1566300000000,55,55,0.662909090909,0.666833333333,0.903856761263
435,1566600000000,1569900000000,55,55,0.668133333333,0.671916666667,0.910979859893
436,1570200000000,1573500000000,55,55,0.672160606061,0.6765,0.916470926065
437,1573800000000,1577100000000,55,55,0.677151515152,0.693833333333,0.923275881659
438,1577400000000,1580700000000,55,55,0.679306060606,0.68575,0.926213540085
439,1581000000000,1584300000000,55,55,0.693622727273,0.71375,0.945733887811
440,1584600000000,1587900000000,55,55,0.697504545455,0.717416666667,0.951026631051
441,1588200000000,1591500000000,55,55,0.699846969697,0.714666666667,0.954220456597
442,1591800000000,1595100000000,55,55,0.699933333333,0.702,0.954338210838
443,1595400000000,1598700000000,55,55,0.69643030303,0.69275,0.949561933566
444,1599000000000,1602300000000,55,55,0.687156060606,0.68825,0.936916780806
445,1602600000000,1605900000000,55,55,0.6836,0.673666666667,0.932068198298
446,1606200000000,1609500000000,55,55,0.675465151515,0.66925,0.92097657517
447,1609800000000,1613100000000,55,55,0.664760606061,0.656583333333,0.906381246914
448,1613400000000,1616700000000,55,55,0.660528787879,0.655833333333,0.90061128912
449,1617000000000,1620300000000,55,55,0.657062121212,0.642666666667,0.895884592581
450,1620600000000,1623900000000,55,55,0.643777272727,0.6235,0.877771098151
451,1624200000000,1627500000000,55,55,0.646015151515,0.627583333333,0.88082237909
452,1627800000000,1631100000000,55,55,0.651613636364,0.628333333333,0.888455746097
453,1631400000000,1634700000000,55,55,0.650586363636,0.635333333333,0.887055090392
454,1635000000000,1638300000000,55,55,0.654051515152,0.65175,0.891779721067
455,1638600000000,1641900000000,55,55,0.643540909091,0.64475,0.877448823387
456,1642200000000,1645500000000,55,55,0.646784848485,0.64875,0.881871837937
457,1645800000000,1649100000000,55,55,0.654556060606,0.647416666667,0.892467653736
458,1649400000000,1652700000000,55,55,0.658307575758,0.6535,0.897582732683
459,1653000000000,1656300000000,55,55,0.667753030303,0.681,0.910461328061
460,1656600000000,1659900000000,55,55,0.676937878788,0.68925,0.922984594853
461,1660200000000,1663500000000,55,55,0.68951969697,0.712666666667,0.940139528446
462,1663800000000,1667100000000,55,55,0.701895454545,0.731166666667,0.957013504552
463,1667400000000,1670700000000,55,54,0.711705246914,0.739708333333,0.970388863678
464,1671000000000,1674300000000,55,55,0.714939393939,0.731916666667,0.974798526626
465,1674600000000,1677900000000,55,55,0.723059090909,0.737,0.985869491116
466,1678200000000,1681500000000,55,55,0.723016666667,0.7325,0.985811646927
467,1681800000000,1685100000000,55,55,0.722368181818,0.72975,0.98492745719
468,1685400000000,1688700000000,55,55,0.720415151515,0.726666666667,0.982264558659
469,1689000000000,1692300000000,55,55,0.713163636364,0.71625,0.972377334168
470,1692600000000,1695900000000,55,55,0.710437878788,0.710333333333,0.968660845062
471,1696200000000,1699500000000,55,55,0.695463636364,0.6895,0.948243912416
472,1699800000000,1703100000000,55,55,0.689581818182,0.682916666667,0.940224228865
473,1703400000000,1706700000000,55,55,0.688560606061,0.694166666667,0.938831836615
474,1707000000000,1710300000000,55,55,0.681834848485,0.68775,0.929661466887
475,1710600000000,1713900000000,55,55,0.681812121212,0.68425,0.929630478929
476,1714200000000,1717500000000,55,55,0.677848484848,0.674,0.92422617904
477,1717800000000,1721100000000,55,55,0.669098484848,0.6455,0.91229581518
478,1721400000000,1724700000000,55,55,0.668863636364,0.659916666667,0.911975606279
479,1725000000000,1728300000000,55,55,0.671345454545,0.673666666667,0.915359491302
480,1728600000000,1731900000000,55,55,0.670546969697,0.674833333333,0.914270781041
481,1732200000000,1735500000000,55,55,0.674509090909,0.687666666667,0.919673015066
482,1735800000000,1739100000000,55,55,0.679818181818,0.692333333333,0.926911802074
483,1739400000000,1742700000000,55,55,0.673403030303,0.685666666667,0.91816493444
484,1743000000000,1746300000000,55,55,0.686528787879,0.705916666667,0.936061513163
485,1746600000000,1749900000000,55,55,0.699934848485,0.719166666667,0.954340276702
486,1750200000000,1753500000000,55,55,0.70665,0.723083333333,0.963496185382
487,1753800000000,1757100000000,55,55,0.711760606061,0.729666666667,0.970464344223
488,1757400000000,1760700000000,55,55,0.719743939394,0.731666666667,0.981349380964
489,1761000000000,1764300000000,55,55,0.72005,0.724,0.981766685466
490,1764600000000,1767900000000,55,55,0.72575,0.744916666667,0.989538465352
491,1768200000000,1771500000000,55,55,0.7237,0.739833333333,0.986743351534
492,1771800000000,1775100000000,55,55,0.723034848485,0.735583333333,0.985836437294
493,1775400000000,1778700000000,55,55,0.719712121212,0.731666666667,0.981305997823
494,1779000000000,1782300000000,55,55,0.721716666667,0.7375,0.984039135725
495,1782600000000,1785900000000,55,55,0.720201515152,0.737166666667,0.981973271853
496,1786200000000,1789500000000,55,55,0.706360606061,0.723583333333,0.963101605383
497,1789800000000,1793100000000,55,55,0.704166666667,0.72025,0.960110234496
498,1793400000000,1796700000000,55,55,0.700318181818,0.71825,0.954862940261
499,1797000000000,1800300000000,55,55,0.694248484848,0.689083333333,0.94658708959
500,1800600000000,1803900000000,55,55,0.687045454545,0.6685,0.936765972743
501,1804200000000,1807500000000,55,55,0.683993939394,0.682333333333,0.932605322905
502,1807800000000,1811100000000,55,55,0.685386363636,0.680666666667,0.934503851803
503,1811400000000,1814700000000,55,55,0.689201515152,0.67475,0.939705697033
504,1815000000000,1818300000000,55,55,0.694693939394,0.698583333333,0.947194453569
505,1818600000000,1821900000000,55,55,0.687675757576,0.6905,0.937625372114
506,1822200000000,1825500000000,55,55,0.686322727273,0.688666666667,0.935780555676
507,1825800000000,1829100000000,55,55,0.690274242424,0.6915,0.941168328654
508,1829400000000,1832700000000,55,55,0.693613636364,0.693416666667,0.945721492628
509,1833000000000,1836300000000,55,55,0.7004,0.70675,0.954974496911
510,1836600000000,1839900000000,55,55,0.702646969697,0.716666666667,0.958038173033
511,1840200000000,1843500000000,55,55,0.707960606061,0.716583333333,0.965283157632
512,1843800000000,1847100000000,55,55,0.714896969697,0.722333333333,0.974740682437
513,1847400000000,1850700000000,55,55,0.719509090909,0.72975,0.981029172064
514,1851000000000,1854300000000,55,55,0.713862121212,0.7225,0.973329697413
515,1854600000000,1857900000000,55,55,0.726006060606,0.74075,0.989887596347
516,1858200000000,1861500000000,55,55,0.722496969697,0.73175,0.985103055619
517,1861800000000,1865100000000,55,54,0.721557098765,0.738625,0.983821569654
518,1865400000000,1868700000000,55,55,0.720474242424,0.734,0.98234512735
519,1869000000000,1872300000000,55,55,0.716727272727,0.7315,0.977236245995
520,1872600000000,1875900000000,55,54,0.708865740741,0.706875,0.966517281755
521,1876200000000,1879500000000,55,55,0.707878787879,0.721333333333,0.965171600983
522,1879800000000,1883100000000,55,55,0.707886363636,0.718833333333,0.965181930302
523,1883400000000,1886700000000,55,55,0.704063636364,0.7145,0.959969755753
524,1887000000000,1890300000000,55,55,0.695372727273,0.678,0.948119960583
525,1890600000000,1893900000000,55,55,0.687289393939,0.704333333333,0.937098576826
526,1894200000000,1897500000000,55,55,0.686816666667,0.69525,0.936454027298
527,1897800000000,1901100000000,55,55,0.685437878788,0.69,0.934574091175
528,1901400000000,1904700000000,55,55,0.680178787879,0.684166666667,0.927403477675
529,1905000000000,1908300000000,55,55,0.684037878788,0.692166666667,0.932665232957
530,1908600000000,1911900000000,55,55,0.683607575758,0.685333333333,0.932078527618
531,1912200000000,1915500000000,55,55,0.689534848485,0.69475,0.940160187085
532,1915800000000,1919100000000,55,55,0.701910606061,0.711416666667,0.957034163191
533,1919400000000,1922700000000,55,55,0.710695454545,0.724833333333,0.969012041921
534,1923000000000,1926300000000,55,55,0.706865151515,0.7235,0.963789538052
535,1926600000000,1929900000000,55,55,0.713960606061,0.725583333333,0.973463978565
536,1930200000000,1933500000000,55,55,0.721762121212,0.731833333333,0.984101111641
537,1933800000000,1937100000000,55,55,0.723412121212,0.732916666667,0.986350837398
538,1937400000000,1940700000000,55,55,0.729592424242,0.7555,0.994777496132
539,1941000000000,1944300000000,55,55,0.729104545455,0.738916666667,0.994112287965
540,1944600000000,1947900000000,55,54,0.730140432099,0.739583333333,0.995524688489
541,1948200000000,1951500000000,55,55,0.73033030303,0.748666666667,0.995783571837
542,1951800000000,1955100000000,55,55,0.724848484848,0.742333333333,0.988309276349
543,1955400000000,1958700000000,55,55,0.715342424242,0.719083333333,0.975348046416
544,1959000000000,1962300000000,55,55,0.707948484848,0.718333333333,0.965266630721
545,1962600000000,1965900000000,55,55,0.699666666667,0.724416666667,0.953974618796
546,1966200000000,1969500000000,55,55,0.711157575758,0.724666666667,0.969642130401
547,1969800000000,1973100000000,55,55,0.730875757576,0.744666666667,0.996527282831
548,1973400000000,1976700000000,55,55,0.724118181818,0.736166666667,0.987313529962
549,1977000000000,1980300000000,55,55,0.722254545455,0.741666666667,0.9847725174
550,1980600000000,1983900000000,55,55,0.722693939394,0.74125,0.985371617923
551,1984200000000,1987500000000,55,55,0.718506060606,0.725916666667,0.97966157018
552,1987800000000,1991100000000,55,55,0.714818181818,0.71725,0.974633257516
553,1991400000000,1994700000000,55,54,0.714682098765,0.72475,0.974447712335
554,1995000000000,1998300000000,55,55,0.708474242424,0.72375,0.965983485484
555,1998600000000,2001900000000,55,55,0.708354545455,0.722416666667,0.965820282238
556,2002200000000,2005500000000,55,55,0.712024242424,0.715583333333,0.970823804536
557,2005800000000,2009100000000,55,55,0.711998484848,0.718666666667,0.97078868485
558,2009400000000,2012700000000,55,55,0.714075757576,0.719083333333,0.973620984219
559,2013000000000,2016300000000,55,55,0.718790909091,0.715833333333,0.980049952588
560,2016600000000,2019900000000,55,55,0.720857575758,0.720083333333,0.98286779091
561,2020200000000,2023500000000,55,55,0.729683333333,0.734583333333,0.994901447964
562,2023800000000,2027100000000,55,55,0.729193939394,0.73525,0.994234173933
563,2027400000000,2030700000000,55,55,0.729743939394,0.735333333333,0.994984082519
564,2031000000000,2034300000000,55,55,0.728953030303,0.7405,0.993905701578
565,2034600000000,2037900000000,55,55,0.725842424242,0.731333333333,0.989664483049
566,2038200000000,2041500000000,55,55,0.728346969697,0.7355,0.993079356029
567,2041800000000,2045100000000,55,55,0.733216666667,0.747,0.999719042513
568,2045400000000,2048700000000,55,55,0.723428787879,0.730416666667,0.986373561901
569,2049000000000,2052300000000,55,55,0.712166666667,0.7195,0.97101799574
570,2052600000000,2055900000000,55,55,0.710657575758,0.7185,0.968960395324
571,2056200000000,2059500000000,55,55,0.699590909091,0.6865,0.953871325603
572,2059800000000,2063100000000,55,55,0.693560606061,0.704083333333,0.945649187392
573,2063400000000,2066700000000,55,54,0.69087808642,0.705875,0.941991651921
574,2067000000000,2070300000000,55,55,0.688009090909,0.696916666667,0.938079862166
575,2070600000000,2073900000000,55,55,0.691660606061,0.694833333333,0.943058594097
576,2074200000000,2077500000000,55,55,0.69866969697,0.70625,0.952615280369
577,2077800000000,2081100000000,55,55,0.710824242424,0.706333333333,0.96918764035
578,2081400000000,2084700000000,55,55,0.706174242424,0.706666666667,0.962847504127
579,2085000000000,2088300000000,55,55,0.701010606061,0.707416666667,0.955807040051
580,2088600000000,2091900000000,55,55,0.70715,0.710416666667,0.96417792046
581,2092200000000,2095500000000,55,55,0.709216666667,0.71675,0.966995758781
582,2095800000000,2099100000000,55,55,0.708424242424,0.717166666667,0.965915311976
583,2099400000000,2102700000000,55,55,0.719215151515,0.730166666667,0.980628394473
584,2103000000000,2106300000000,55,55,0.723210606061,0.727,0.986076077503
585,2106600000000,2109900000000,55,55,0.725953030303,0.73475,0.989815291111
586,2110200000000,2113500000000,55,55,0.721278787879,0.72575,0.983442101066
587,2113800000000,2117100000000,55,55,0.718371212121,0.725916666667,0.979477708296
588,2117400000000,2120700000000,55,55,0.7193,0.728666666667,0.980744082849
589,2121000000000,2124300000000,55,55,0.713893939394,0.720416666667,0.973373080554
590,2124600000000,2127900000000,55,55,0.711484848485,0.714416666667,0.970088356998
591,2128200000000,2131500000000,55,55,0.709931818182,0.709666666667,0.967970846529
592,2131800000000,2135100000000,55,55,0.701021212121,0.713583333333,0.955821501098
593,2135400000000,2138700000000,55,55,0.702884848485,0.711583333333,0.958362513661
594,2139000000000,2142300000000,55,55,0.691251515152,0.695416666667,0.942500810852
595,2142600000000,2145900000000,55,55,0.689407575758,0.693333333333,0.939986654519
596,2146200000000,2149500000000,55,55,0.68046969697,0.688916666667,0.927800123539
597,2149800000000,2153100000000,55,55,0.679724242424,0.693,0.926783718514
598,2153400000000,2156700000000,55,55,0.676515151515,0.675333333333,0.922408218833
599,2157000000000,2160300000000,55,55,0.680442424242,0.654,0.927762937989
600,2160600000000,2163900000000,55,55,0.682363636364,0.67025,0.930382453379
601,2164200000000,2167500000000,55,55,0.683593939394,0.677083333333,0.932059934843
602,2167800000000,2171100000000,55,55,0.688159090909,0.684833333333,0.938284382689
603,2171400000000,2174700000000,55,55,0.68758030303,0.681666666667,0.93749522269
604,2175000000000,2178300000000,55,55,0.695548484848,0.683416666667,0.948359600792
605,2178600000000,2181900000000,55,55,0.700484848485,0.688083333333,0.955090185287
606,2182200000000,2185500000000,55,55,0.703156060606,0.694833333333,0.958732303294
607,2185800000000,2189100000000,55,55,0.708453030303,0.70875,0.96595456339
608,2189400000000,2192700000000,55,55,0.715554545455,0.71,0.975637267358
609,2193000000000,2196300000000,55,55,0.715496969697,0.711666666667,0.975558764531
610,2196600000000,2199900000000,55,55,0.713309090909,0.709916666667,0.9725756571
611,2200200000000,2203500000000,55,55,0.714392424242,0.714666666667,0.974052749768
612,2203800000000,2207100000000,55,55,0.713493939394,0.713666666667,0.972827692492
613,2207400000000,2210700000000,55,55,0.71311969697,0.710833333333,0.972317424116
614,2211000000000,2214300000000,55,55,0.705548484848,0.706916666667,0.961994302347
615,2214600000000,2217900000000,55,55,0.698468181818,0.70375,0.952340520474
616,2218200000000,2221500000000,55,55,0.696822727273,0.700666666667,0.950096992309
617,2221800000000,2225100000000,55,55,0.698313636364,0.695083333333,0.952129802359
618,2225400000000,2228700000000,55,55,0.69626969697,0.689666666667,0.949342951996
619,2229000000000,2232300000000,55,55,0.694509090909,0.68575,0.946942418176
620,2232600000000,2235900000000,55,55,0.690134848485,0.69325,0.940978269178
621,2236200000000,2239500000000,55,55,0.680557575758,0.6705,0.927919943643
622,2239800000000,2243100000000,55,55,0.679645454545,0.668666666667,0.926676293592
623,2243400000000,2246700000000,55,55,0.677456060606,0.670583333333,0.923691120297
624,2247000000000,2250300000000,55,55,0.682196969697,0.668833333333,0.930155208353
625,2250600000000,2253900000000,55,55,0.685427272727,0.683666666667,0.934559630128
626,2254200000000,2257500000000,55,55,0.693822727273,0.6925,0.946006581842
627,2257800000000,2261100000000,55,55,0.69576969697,0.693916666667,0.948661216918
628,2261400000000,2264700000000,55,55,0.704193939394,0.701916666667,0.960147420046
629,2265000000000,2268300000000,55,55,0.706059090909,0.710333333333,0.962690498472
630,2268600000000,2271900000000,55,54,0.707242283951,0.711041666667,0.964303746873
631,2272200000000,2275500000000,55,55,0.70706969697,0.7105,0.964068429675
632,2275800000000,2279100000000,55,55,0.712871212121,0.716416666667,0.971978622441
633,2279400000000,2282700000000,55,55,0.717181818182,0.71925,0.977856005156
634,2283000000000,2286300000000,55,55,0.717072727273,0.728,0.977707262958
635,2286600000000,2289900000000,55,55,0.725074242424,0.7285,0.988617090065
636,2290200000000,2293500000000,55,55,0.719153030303,0.724666666667,0.980543694054
637,2293800000000,2297100000000,55,55,0.71346969697,0.721166666667,0.97279463867
638,2297400000000,2300700000000,55,55,0.708318181818,0.717333333333,0.965770701505
639,2301000000000,2304300000000,55,55,0.699284848485,0.694083333333,0.953454021101
640,2304600000000,2307900000000,55,55,0.686872727273,0.685,0.936530464262
641,2308200000000,2311500000000,55,55,0.688503030303,0.697083333333,0.938753333788
642,2311800000000,2315100000000,55,55,0.682065151515,0.692833333333,0.929975478196
643,2315400000000,2318700000000,55,55,0.672357575758,0.671833333333,0.916739488368
644,2319000000000,2322300000000,55,55,0.673533333333,0.6755,0.918342598733
645,2322600000000,2325900000000,55,55,0.671556060606,0.662583333333,0.91564664638
646,2326200000000,2329500000000,55,55,0.674675757576,0.673583333333,0.919900260092
647,2329800000000,2333100000000,55,55,0.6739,0.667166666667,0.91884253779
648,2333400000000,2336700000000,55,55,0.679074242424,0.675333333333,0.925897462913
649,2337000000000,2340300000000,55,55,0.684453030303,0.680416666667,0.933231279658
650,2340600000000,2343900000000,55,55,0.680174242424,0.678416666667,0.927397280084
651,2344200000000,2347500000000,55,55,0.679107575758,0.67675,0.925942911918
652,2347800000000,2351100000000,55,55,0.677787878788,0.66825,0.924143544485
653,2351400000000,2354700000000,55,55,0.688281818182,0.685416666667,0.938451717663
654,2355000000000,2358300000000,55,55,0.699742424242,0.70175,0.95407791199
655,2358600000000,2361900000000,55,55,0.708425757576,0.70925,0.96591737784
656,2362200000000,2365500000000,55,55,0.713963636364,0.70875,0.973468110292
657,2365800000000,2369100000000,55,55,0.710728787879,0.711416666667,0.969057490926
658,2369400000000,2372700000000,55,55,0.718896969697,0.718833333333,0.980194563059
659,2373000000000,2376300000000,55,55,0.718196969697,0.716083333333,0.979240133951
660,2376600000000,2379900000000,55,55,0.716224242424,0.72075,0.976550379189
661,2380200000000,2383500000000,55,55,0.712845454545,0.712416666667,0.971943502755
662,2383800000000,2387100000000,55,55,0.715360606061,0.717583333333,0.975372836782
663,2387400000000,2390700000000,55,55,0.711910606061,0.719166666667,0.970668864746
664,2391000000000,2394300000000,55,55,0.702427272727,0.709916666667,0.957738622771
665,2394600000000,2397900000000,55,55,0.697818181818,0.69625,0.951454264873
666,2398200000000,2401500000000,55,55,0.697936363636,0.702083333333,0.951615402255
667,2401800000000,2405100000000,55,55,0.697246969697,0.698833333333,0.950675434193
668,2405400000000,2408700000000,55,55,0.691016666667,0.70325,0.942180601951
669,2409000000000,2412300000000,55,55,0.689898484848,0.670583333333,0.940655994414
670,2412600000000,2415900000000,55,55,0.683933333333,0.667666666667,0.93252268835
671,2416200000000,2419500000000,55,55,0.686546969697,0.672416666667,0.936086303529
672,2419800000000,2423100000000,55,55,0.69561969697,0.685583333333,0.948456696394
673,2423400000000,2426700000000,55,55,0.695951515152,0.703916666667,0.948909120582
674,2427000000000,2430300000000,55,55,0.691074242424,0.688916666667,0.942259104779
675,2430600000000,2433900000000,55,55,0.698222727273,0.7085,0.952005850526
676,2434200000000,2437500000000,55,55,0.70708030303,0.718583333333,0.964082890722
677,2437800000000,2441100000000,55,55,0.712768181818,0.715666666667,0.971838143697
678,2441400000000,2444700000000,55,55,0.713334848485,0.725583333333,0.972610776785
679,2445000000000,2448300000000,55,55,0.714843939394,0.715833333333,0.974668377202
680,2448600000000,2451900000000,55,55,0.713534848485,0.714666666667,0.972883470817
681,2452200000000,2455500000000,55,55,0.717656060606,0.712583333333,0.978502620548
682,2455800000000,2459100000000,55,55,0.716377272727,0.714666666667,0.97675903144
683,2459400000000,2462700000000,55,55,0.708557575758,0.70825,0.966097107997
684,2463000000000,2466300000000,55,55,0.702803030303,0.693916666667,0.958250957011
685,2466600000000,2469900000000,55,55,0.709642424242,0.705833333333,0.967576266529
686,2470200000000,2473500000000,55,55,0.715771212121,0.717666666667,0.975932685892
687,2473800000000,2477100000000,55,55,0.706145454545,0.70725,0.962808252713
688,2477400000000,2480700000000,55,55,0.700483333333,0.69975,0.955088119423
689,2481000000000,2484300000000,55,55,0.704590909091,0.716833333333,0.96068867638
690,2484600000000,2487900000000,55,55,0.700468181818,0.715,0.955067460785
691,2488200000000,2491500000000,55,55,0.696371212121,0.709,0.949481364875
692,2491800000000,2495100000000,55,55,0.69043030303,0.693,0.941381112633
693,2495400000000,2498700000000,55,55,0.683189393939,0.681333333333,0.931508349189
694,2499000000000,2502300000000,55,55,0.69243030303,0.692,0.944108052944
695,2502600000000,2505900000000,55,55,0.688010606061,0.686333333333,0.938081928029
696,2506200000000,2509500000000,55,55,0.694568181818,0.694,0.947022986867
697,2509800000000,2513100000000,55,55,0.700716666667,0.695916666667,0.95540626246
698,2513400000000,2516700000000,55,55,0.700634848485,0.69825,0.955294705811
699,2517000000000,2520300000000,55,55,0.699804545455,0.690583333333,0.954162612409
700,2520600000000,2523900000000,55,55,0.705312121212,0.69525,0.961672027583
701,2524200000000,2527500000000,55,55,0.714543939394,0.707333333333,0.974259336155
702,2527800000000,2531100000000,55,55,0.716412121212,0.704583333333,0.976806546309
703,2531400000000,2534700000000,55,55,0.716257575758,0.713416666667,0.976595828194
704,2535000000000,2538300000000,55,55,0.715587878788,0.714166666667,0.975682716363
705,2538600000000,2541900000000,55,55,0.716378787879,0.70525,0.976761097304
706,2542200000000,2545500000000,55,55,0.720472727273,0.7105,0.982343061486
707,2545800000000,2549100000000,55,55,0.722312121212,0.724833333333,0.984851020227
708,2549400000000,2552700000000,55,54,0.718537037037,0.720416666667,0.97970380562
709,2553000000000,2556300000000,55,55,0.721289393939,0.723833333333,0.983456562113
710,2556600000000,2559900000000,55,55,0.724651515152,0.718083333333,0.988040714045
711,2560200000000,2563500000000,55,55,0.722059090909,0.720333333333,0.98450602096
712,2563800000000,2567100000000,55,55,0.721851515152,0.732416666667,0.98422299761
713,2567400000000,2570700000000,55,55,0.720033333333,0.722666666667,0.981743960963
714,2571000000000,2574300000000,55,55,0.710610606061,0.724666666667,0.968896353544
715,2574600000000,2577900000000,55,55,0.702157575758,0.721666666667,0.957370899002
716,2578200000000,2581500000000,55,55,0.698772727273,0.723333333333,0.952755759112
717,2581800000000,2585100000000,55,55,0.696628787879,0.723583333333,0.949832561733
718,2585400000000,2588700000000,55,55,0.69768030303,0.712333333333,0.95126627126
719,2589000000000,2592300000000,55,55,0.694557575758,0.71175,0.94700852582
720,2592600000000,2595900000000,55,55,0.696656060606,0.70925,0.949869747283
721,2596200000000,2599500000000,55,55,0.704616666667,0.707416666667,0.960723796066
722,2599800000000,2603100000000,55,55,0.714386363636,0.735083333333,0.974044486313
723,2603400000000,2606700000000,55,55,0.714762121212,0.727,0.974556820553
724,2607000000000,2610300000000,55,55,0.720743939394,0.728166666667,0.982712851119
725,2610600000000,2613900000000,55,55,0.716246969697,0.719083333333,0.976581367147
726,2614200000000,2617500000000,55,55,0.725578787879,0.734666666667,0.989305022735
727,2617800000000,2621100000000,55,55,0.728409090909,0.732583333333,0.993164056448
728,2621400000000,2624700000000,55,55,0.730186363636,0.73375,0.995587314769
729,2625000000000,2628300000000,55,55,0.733422727273,0.73225,1
730,2628600000000,2631900000000,55,55,0.729263636364,0.730083333333,0.994329203671
731,2632200000000,2635500000000,55,55,0.729595454545,0.733833333333,0.994781627859
732,2635800000000,2639100000000,55,55,0.726998484848,0.719333333333,0.991240737183
733,2639400000000,2642700000000,55,55,0.725763636364,0.726916666667,0.989557058127
734,2643000000000,2646300000000,55,55,0.725487878788,0.73425,0.989181070903
735,2646600000000,2649900000000,55,55,0.718815151515,0.724583333333,0.98008300641
