candidate_group_id,candidate_group_size,source_obs_ids,cause_category,normalized_cause_category_detail,nerc_regions,multi_nerc,complete_temporal,timestamp_duration_nonnegative,reported_duration_positive,reported_duration_nonnegative,demand_loss_known,demand_loss_positive,cause_detail_complete,primary_duration_member,known_loss_sensitivity_member,positive_loss_sensitivity_member,zero_duration_sensitivity_member,detail_complete_sensitivity_member,single_nerc_sensitivity_member,source_rows_primary_duration,source_rows_known_loss_sensitivity,source_rows_positive_loss_sensitivity,source_rows_zero_duration_sensitivity
8b89a492364808f1835892d144b735288f41f5dca47d53ec8b0683e6a5bcf5e1,1,883,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
90711a0081c51b6c2a54e30264568ea683f5ed1effa9ad337ecf2b4e5a92d3f1,1,880,intentional attack,vandalism,RFC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
18e8734e2fefab314c487748a2a0946ba21afe3be2375c08a82c263ae730900e,1,894,intentional attack,vandalism,RFC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
2bd5375af8f561fce45b55f6621a653a88b7a4255ecb7b641a74467438b70418,1,892,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
17491958f26c21b1b66fdf1023c6ba98c9ba6758c96b51b87737521d9b60f8d3,1,896,intentional attack,vandalism,RFC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
bdd46ccded0e86681af79f7df182e51b3b652605fc2296d9c0b06b7a0c6d348c,1,871,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
6745ad2014206808342020280e31e6965cd67d99acda9546d1b6415976e66921,1,881,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
3e7fe91273e4f0289c1036354c39e0340fd42b6a35742f1ab3408dbee6b6b834,1,877,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
576fcd511320c8553efa3bc968aadca0f4bb6869e0f90941e244f86c72ed6d62,1,897,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
8741d01cd29d55b93d394112545518348bd3fb18c63990f410ebad8224c0fd1a,1,899,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
c7e13cda9d29adeeb94525fe09c80532df893b0730ad73f2d11e748066439e0c,1,891,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
deccabbbf38bd3e77fc2a012fb8a3d0eda553ab1de6c568849473fb2350dff44,1,870,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
b8b5c263fe3d4beb38c174992a98cb12806099dd26f1aaca72845f311e43ccde,1,904,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
bbd2c804447b76cae0c69aed85ebdffca74ac26e6baf31e10a9a36688ad7eba4,1,898,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
3f78e4ddcc76219e20b08ffd142ed979ca9602c74152a1eeb67562eb09b05b58,1,893,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
5854cdc0ddf5812e283d09496103deb53a5e942269314b93ab65ecd8bc63c27c,1,887,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
36c4d97d64a7e4d54f4c2cf9b31f3f0aaa32e0bac310427aee26c50ef459cece,1,905,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
7ed0d9d1fa257a73dad0042cc89d25e8ab4a8292bc83b89fb159693097612b5d,1,906,severe weather,winter,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
5740535a262c8e4aed89e1cad95a61febd8f03b7ef429c210be71ddea552c53c,1,879,intentional attack,vandalism,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
bb1b1f73747c39a9cdc372e8659039f273678b6b722edc02526a908f4a147285,1,903,severe weather,__MISSING__,RFC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
f23f2c30090ef195ea8d15804400063d8967f7153c96a4fae7c92e30d9f6e1ee,1,902,intentional attack,vandalism,RFC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
911ef76d0cd32920076239185ba28a498f568437be2cb14c3f71e19b24b15305,1,882,intentional attack,vandalism,RFC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
37ea7ff7f68796837656b74c5016075ec8b79456f6fa6f1e9cfa45fda2a636f7,1,895,intentional attack,vandalism,RFC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
2038cbf8c8611839c89450b0f3b5dfbd2fa2e558950a2b71e0453b044efaf0a8,1,901,intentional attack,__MISSING__,RFC,false,true,true,true,true,true,false,false,true,true,false,true,false,true,1,1,0,1
ab7c6c1b719799a73e3fb48b697921de77aa2098800d2f39bce50de5ddfd975a,1,888,system operability disruption,__MISSING__,RFC,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0
ea833230288b63db230e560fee2809dc1a16ffa04b62e341a6b250dcde1ea3a2,1,1038,system operability disruption,__MISSING__,SERC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
c91b4e3f71ea71268e25ccb268172d82730bc322c3b9f20f782157ac743ca01b,1,1075,system operability disruption,transmission interruption,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
dcf924102871b2fe5a0c21c1ffbc5d2a58a98ffa8b0c0fea197b8731141f1adc,1,1045,severe weather,heavy wind,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
3014e9cdb9d830a2adf7b9595be77a892d105dfc8a5fcba6a1aa434c41e33800,3,1042;1043;1049,public appeal,__MISSING__,FRCC,false,true,true,true,true,true,false,false,true,true,false,true,false,true,3,3,0,3
e835a13a2a882450cabb2d7ff183dc065e96dc758e6222da90c7a14661957a95,1,1046,equipment failure,generator trip,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
02e21bc7590edfd286450d0959958e4961bcc907927f6b185a853cd25f5d4c7e,1,1069,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
4db789ea3e6ede008e140b7d664e9eb1b9d84e0c3c205fe3c945780b76055800,1,1044,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
2eeb9fc31fc8293cadce3eafe0cdc2e0d428f7445ef414c835e19747c4372522,1,1057,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
9711c80461a6181c180af66fc96e600ad3abb9f08cac14bc0b10fec6e7fcbb36,1,1071,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
47be9dd9d96a84eedee1655721135958a27d9da877ea6bab27e38256c8ebb2ae,1,1072,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
42b6449dededba916d68c15a3fd8cbed7e274bbda5e251f56b60305f2de4776d,1,1052,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
8d544d9be218a810420d9c09b97b7da5dc03fc2267864438ec0e54afdb71af4d,1,1066,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
941b4940f5c167fadfdba48efa1c3fd4099e2d7e7d778a533730d45dc9678a30,1,1063,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
a42704d9166fb14be7008db6e8756b299aab26a49195f704b7d3c7f10b305a2a,1,1068,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
3afd34696887f4eb7c617985b5d48f7cd0dd837b9be57455984258eda70644bb,1,1065,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
64ec5dcc0ce6cffebc63ce3166fac6ee98814230bd0038f0a7039685f02f01f5,1,1056,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
6b57ebacb79a1a0332176c28044283c4e431d76a3433196a02f2312937e08564,1,1061,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
5db7a9511e9a6418b6132f8778f30c65f87c3e8fd74a13fce5e65711cebc32c0,1,1048,severe weather,__MISSING__,FRCC,false,true,true,true,true,true,false,false,true,true,false,true,false,true,1,1,0,1
7bc6788d55dd5152734a1489eabfed332b41a954fd0187d7bc279a299ad0a502,1,1070,severe weather,__MISSING__,FRCC,false,true,true,true,true,true,false,false,true,true,false,true,false,true,1,1,0,1
3197dc27368273d51b7d05a6c9084a2b3fdadc99191bb2e960e53cdc8d1be08b,1,1033,severe weather,__MISSING__,FRCC,false,true,true,true,true,true,false,false,true,true,false,true,false,true,1,1,0,1
cfbc2bd7552b6964d5ebb56a6d5ee616589064f67b893e0e152e6c2e2bc14319,1,1053,severe weather,__MISSING__,FRCC,false,true,true,true,true,true,false,false,true,true,false,true,false,true,1,1,0,1
3caa7f7a3f0b4282fa2119598e6d17082dae120888f6333950a87e613971ee2a,1,1034,severe weather,__MISSING__,FRCC,false,true,true,true,true,true,false,false,true,true,false,true,false,true,1,1,0,1
0db0405575c6a244b46b89ce9824fb05aec3a62cdd258158362a298f116a6b39,1,1067,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
e9b8e6f9288eb21a1f0f339dddae3f105ce7126a3fa577be2c1f8a61d1a40cd4,1,1040,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
4f702256e433242c63de29d88a4f1ff9372f07088ed4068938f33e5652b0c2cc,1,1058,severe weather,hurricanes,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
2e4d7a0043b551b6af65ff4a91d6772d8a915c0dbc5ec1325048fa463b90bec6,1,1059,system operability disruption,__MISSING__,FRCC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
6315d69ed93176ad4ca305f8f5fda09ad244be546cdd517720c93e1fab65e170,1,1060,system operability disruption,__MISSING__,FRCC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
3df9faf8a7d9c1b6991af00e520d43d060478b18d98c0ebbf3f3b520bf4e6eb7,1,1050,system operability disruption,__MISSING__,FRCC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
896af51655402ae47f133e41741fc78449204af468ac00e5e37b4c65353dcb86,1,1035,equipment failure,transmission trip,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
f321308be64b5c1187106617454098afb09d2c6583a23bc2745215e4c32529ca,1,1041,system operability disruption,__MISSING__,FRCC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
89065c7eca418708bdb0cb82567d5896ab9f0b9940b08ad771b2b4862ca8b2a0,1,1064,equipment failure,transmission trip,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
a9809c54b5c17d9b419b8ef1096968900efd05927fe1d147d0962739d181b2df,1,1054,severe weather,hurricanes,FRCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
84ca47a05a4f575c6c11191d699c61d060f07e2ba69cfce1b81a855297788237,1,1036,severe weather,hurricanes,FRCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
df85ec92bc7f41ce7ec2de6a389ffa67dcc0a6b7cdd0575d43a895956efaec4a,1,1051,equipment failure,transmission trip,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
562e055716d38e0459b98aee909fc4485d1e835b812c0ed5c45bea2456ddac20,1,1047,system operability disruption,__MISSING__,"FRCC, SERC",false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
cf2604f63521258ac866a3cd8fc9ebb21e39cc02cb2d036fda15c869e5632416,1,1074,system operability disruption,__MISSING__,FRCC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
ed9f04eff53ffd857d7003b4ae341095e1d4cb9519a7e4ef76136dfc2e513434,1,1073,severe weather,__MISSING__,FRCC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
61c9e63e895cf710ba6e83ff985ac75f556e7f367fc3e22270ddacaa355f7942,1,1039,severe weather,__MISSING__,FRCC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
4179b35dd3ea8fce298d22e7c61f95069d2fcda078e4ed6dd9bbc204cb4b6bb3,1,1032,severe weather,hurricanes,FRCC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
0e5752b0d257cde5dbc6b2c6d0bae8e69ae8d8dd3aabb4f57212da36a2a570a2,1,1031,intentional attack,__MISSING__,FRCC,false,true,true,true,true,true,false,false,true,true,false,true,false,true,1,1,0,1
9b89d9a793f3cb7d1979620f1556046d81f892e93dee6ae0786f1abb3214bd7e,1,1055,system operability disruption,100 mw loadshed,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
5122e4f4c1e91031189a4690dbf17cdd88a7017d6c14c716bb9c23c0178860fd,1,1062,system operability disruption,uncontrolled loss,FRCC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
54232026ff1bfc6084d796d884f47036d67ec236c0ced379c69ca5d5afc0bb83,1,1037,intentional attack,sabotage,FRCC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
8579717439c023d0675a7e71b055536c2cebd7ff1f0d58c05b8d978be48a6306,1,1377,severe weather,winter storm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
1223d09f259bf476d196599ae7442cca9f1138c3158424a83c006d8157d643eb,1,1375,severe weather,winter storm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
7eded8dddf29b61b659d72e92bc6139cf33d4b8bd1e4d5109673094d53276dc3,1,1378,severe weather,hurricanes,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
aec3abd0c4de93864bffcecdfec7e1f16e90be19bf2c12ce549cc7267a9b3462,1,1389,severe weather,hurricanes,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
11307b76c6a27b88c7821827cc75846df5dd3f18dcc40f03364b97b3adb173dd,1,1385,severe weather,thunderstorm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
35962c1b48df2d390269bfe1dc23efc95874f588e4371a4c3a81cc7011e1e62b,1,1376,severe weather,winter storm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
594c86ea00ddf318f1519430e0e13d50e57c631943164d2da2dbc5dd6430fcf2,1,1381,severe weather,winter storm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
0dd162b97921adfeaf728e2a68ca731a7d6bf4d4a97a1d13a2fbd5d2e06274be,1,1383,severe weather,__MISSING__,SERC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
c7c835a812c3f61658245cf5afbf3a25733383feb995e10fd30f8f76053e2958,1,1384,severe weather,thunderstorm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
a46fde027f77a80444a8987a6cdcc5f26480f04c4b5a7a48a3f3961fcc15b575,1,1387,severe weather,thunderstorm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
7a136d8747bd5e6dbb50c69eb1f94716f024a53be08f92f148756cefc90a1691,1,1379,severe weather,__MISSING__,SERC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
7cd654070b9609a7eaca538a4f2dab884b02005da1c5a9ebc5c6fcc0e41a6a4a,1,1390,severe weather,thunderstorm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
dade89e4877118b0254173f695e9c21526d1b201944d56cfc6fc6b4ef66a72de,1,1380,severe weather,thunderstorm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
5abdc9fa821daee50eec91ed24b48316eeb67991668f32ed73e3952e94074cf1,1,1391,intentional attack,vandalism,SERC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
b2fdfbbba544ee045d8b8038c9f01321bcb0c3310bf62e2e22f362bbe0bddf73,1,1388,severe weather,snow/ice,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
469f2812e1410dc7157dd47f386ac6aa4d20d3e843e14f9f5b502fecb648dbdb,1,1386,severe weather,heavy wind,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
330aee9d7abdc81b7ff9233f9b84fbd0ba1cf3d0bfcc1a39a6af9961031fd62e,1,1382,severe weather,winter,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
ef2d8ce98eff5897c6fd5a1472a4ad95c3a30e4dd16aba86165db9af69b17704,1,1519,system operability disruption,__MISSING__,HECO,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
d2ee5e6152db12f41cea0cede21849b19367180b923ce3ed461c175031964671,1,1518,severe weather,earthquake,HECO,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
5efeb37debd9c9fdf8d834e0518214d388ca2cad73fe0035c753d8c59e9c1d3c,1,1520,severe weather,earthquake,HECO,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
5256f68111e252a7a8552772155f38409c75be053baa77ecd251c6c7d4aa48f8,1,1516,severe weather,thunderstorm,HI,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
c487d6013994a5382368e17c2374cbff646b44f9463dde574c9d645e299b681b,1,1517,severe weather,__MISSING__,PR,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
94afcec2795748f0557fcada5c759e491370c2af43b877fa4821011832a7eae2,1,910,severe weather,winter storm,MRO,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
a625a8d06bb7724a0fef53363456dd946becfa1ee540afddc0b00d1d0a42ef6e,1,915,severe weather,winter storm,RFC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
a86471c740d0cfcc3d7427c81b6846268a2fd8f516e322bbadab8e7327c48185,1,916,severe weather,flooding,RFC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
395bdb8405c87d9bcde46e9f4b4f4eda0319f0dc1fb550bc01464a38715106c9,1,913,intentional attack,vandalism,MRO,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
6e0c7439d0a225b878eea72045daa78fcf9684742603c4c473a69e5b8751b9e1,1,911,intentional attack,__MISSING__,MRO,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
83e937e943fe99075cba1995e63e641d9d0804ba5916c2c79d8c353326fb6e82,1,914,intentional attack,__MISSING__,MRO,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
7c4213676468504cd75e371cc1098dd7c9aabd7ca8105f4b8946dbb2323823df,1,909,intentional attack,vandalism,MRO,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
9241b159e5bf6a2a0cda4224e94886b6b654910638c23e94e4af142d41537daa,1,912,intentional attack,__MISSING__,MRO,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
2cfc8432f2f792e305e600fecc9c740a859cd5941269a7be59c9caa1ddba977f,1,1525,public appeal,__MISSING__,WECC,false,true,true,true,true,true,false,false,true,true,false,true,false,true,1,1,0,1
b7f3cf78f140938d3acd88c0089829ed1ba6f5b7a2b0a2be18c4bdd18bf1402d,1,1523,system operability disruption,__MISSING__,WECC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
e8cd0b151adfc8aee488bac92b3a1eb1a4460c808dfa3ba14c5f5e3aede7a541,1,1524,intentional attack,vandalism,WECC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
a68a6db5212ca172f4a20db14151f10ec7b55f40bf68e5ae813101ecda122879,1,1526,intentional attack,vandalism,WECC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
88b0e88ba256270a56e9305059afbc25968407b93ed223836475e5f07e60ec53,1,1522,intentional attack,vandalism,WECC,false,true,true,false,true,true,false,true,false,false,false,true,false,false,0,0,0,1
8811e070dfadb023d55fd3895a821b451171d45433c98cd35179094b886c0fc6,1,1528,intentional attack,vandalism,WECC,false,false,false,false,false,true,false,true,false,false,false,false,false,false,0,0,0,0
61dff94f11bf36a1b8d0c2795f1233a9946901bcc8d6662574e3f071010d15fc,1,1527,intentional attack,sabotage,WECC,false,true,true,false,true,true,false,true,false,false,false,true,false,false,0,0,0,1
8ec36057865ce13223acac08e58a03360c90d0e56404ec38f10289d46022d49c,1,1529,system operability disruption,uncontrolled loss,WECC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
6d1e7f35c367805dcc0b8659d7c8eeac4184635128fb6c9dbc59a6488dceacaf,1,1521,system operability disruption,uncontrolled loss,WECC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
d437d7a6dc4750284b9f5094dd1c0a83f13263371d7a8921080050d8a9a0231c,1,351,severe weather,heavy wind,SERC,false,false,false,false,false,false,false,true,false,false,false,false,false,false,0,0,0,0
312f3be3e96f04ad5eb555bdb034e7ff7d1f2bbc00bbbae659eea4fb830f7770,1,382,severe weather,__MISSING__,SERC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
47ba5437ba946bf69b409bc65fe56310a8b29da919c97c48f7852b5279a10205,1,387,severe weather,storm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
2b0c16a366f990b9fda3250540e17585d98cdb064844ccc28ce5dfedf044ba69,1,371,severe weather,thunderstorm,SERC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
60e0ed51a2225f47049e88044d28ec3e93ba082d5217a42b01c35a75241f0f8d,1,381,severe weather,heavy wind,RFC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
b7b2fc9e6d6b1c03851ff1afa21a8c82ad797e20908c6c8385ef8435f28f1d40,1,376,severe weather,thunderstorm,RFC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
74ad6b0ea961807287e5dd595ad4da57c1217367a63d046354fce996c8243cb6,1,363,severe weather,storm,RFC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
c4740831d8f83d1b2ce166c32da54e90b1fa9acc911c687eba2bd4579d3d18d5,1,359,equipment failure,transmission interruption,RFC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
5472ede8b03c0d8ffcdf356fe75422f99a3c00f4f379bfaf836fd662d34c6ba6,1,377,severe weather,__MISSING__,RFC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
00ab8fbcc4067b247d1d239b772a5191bd3a3b1a75fcf821f2e38c98e9d22fa5,1,389,severe weather,thunderstorm,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
0819c81886d9b71bf83ed5f633f60d7207ce0ed6a172778cb6afedc9337376ed,1,357,severe weather,thunderstorm,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
10f1e34e4c6fdd375d5c900d838ed66e5c0ea835f94392504ec2bde43b3f2d81,1,379,severe weather,__MISSING__,RFC,false,true,true,true,true,true,true,false,true,true,true,true,false,true,1,1,1,1
c61f77c3549fc102170259a018816750b7e2e6787c2ab86b1666d5d84d28bed6,1,352,severe weather,storm,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
300ca74673cc359a513aa11061a435d94cceadc8e732aeba38cb92c451596ec7,1,378,severe weather,storm,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
d3d84ccfb9a0f0be0338c3eb4994e7906d14021d45cb6fb60672b9ea415ab363,1,368,severe weather,storm,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
eef4817f7b2cdf7a9069bf27415c56c6b4cb2caf50ef73daccaf6e24bdbd9d7e,1,392,severe weather,__MISSING__,RFC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
73f44f8bebadf30abab3486e87e9b015b2ad4bf5321b50325da67ced9c6460ce,1,384,severe weather,__MISSING__,RFC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
91bed155b37fab1ec7eeb12502d12b12f6bf1e7a2b00b2943eea4f39a085c491,1,374,severe weather,__MISSING__,RFC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
a9117d1745ed98406d740530a85d4ea3b7788433feae1e6150b698845f416925,1,394,severe weather,thunderstorm,SERC,false,true,true,true,true,true,true,true,true,true,true,true,true,true,1,1,1,1
b49a5627344cbbee4985328aedb5ad74c93c3c9b9ae3b0b2dd8820eddb12eb8d,1,362,severe weather,storm,SERC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
398b1a51c1154af00fd3c1e7ff9311a24abd01eda787eb6386e2efed4a4a5162,1,358,severe weather,__MISSING__,RFC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
9f1cd75c8a796b5216e5798db4b4d2c851e0a045285d193013be18910a5afd14,1,350,severe weather,__MISSING__,RFC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
fc7621e6e39c25ecdce116e4fe70099e47340f75f959fbe211991322a9738779,1,354,severe weather,thunderstorm,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
2821fbd819a3d70b505b53fbebaf1069d2d952f00f43c3d60fc0ca098bd9cefc,1,386,severe weather,heavy wind,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
a886e33de24d4a848c61ddb6ddc481158b1d5fccecd7380828c87c59dd6e1f43,1,390,severe weather,winter storm,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
c3905ac036889148de4d5b455b61d2a33ad6343948a2c92530db324bda9e7eaf,1,373,severe weather,__MISSING__,SERC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
bc4b0ff3a981207f8d233eb4265bce3ac0c7cfa84c808dcf4028a768735a2c1c,1,349,intentional attack,vandalism,RFC,false,true,true,true,true,true,false,true,true,true,false,true,true,true,1,1,0,1
394e5c0a2f37aaa7ecd3eb44ef718e8f95a679b1b70b5aaa86f7a9f7e05144cd,1,388,severe weather,thunderstorm,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
302c366e50e19d78c6b4b499df3c418a43fc1cbdf8e5bf2dd3dd4b6364119c03,1,370,severe weather,thunderstorm,RFC,false,true,true,true,true,false,false,true,true,false,false,true,true,true,1,0,0,1
a0f5ba2c457f31eceea487d0653c8436afd72ef4b9d3564a6fc12bd3fafd03b6,1,360,severe weather,__MISSING__,RFC,false,true,true,true,true,false,false,false,true,false,false,true,false,true,1,0,0,1
ac149be1a23a7547ea0950fbb7717cebe32efd163a77ae115e090d1ad4c01c5d,1,391,severe weather,__MISSING__,RFC,false,true,true,false,true,false,false,false,false,false,false,true,false,false,0,0,0,1
